instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline,SSL_BUY,SSL_SELL
AUD_CHF,2024-07-15 07:00:00+10:00,D,0.6067,0.60743,0.60574,0.6066,0.606416,0.603641,0.603641,0.606416,buy,False,0.0033332061002154,0.6099332061002155,0.6032667938997845,0.6016001908496769,0.6099332061002155,0.605775,False,False
AUD_CAD,2024-07-15 07:00:00+10:00,D,0.9242,0.9253,0.92316,0.92518,0.920665,0.916759,0.916759,0.920665,buy,False,0.0042758390546886,0.9294558390546886,0.9209041609453114,0.918766241417967,0.9294558390546886,0.92057375,False,False
NZD_JPY,2024-07-15 07:00:00+10:00,D,96.604,96.673,96.263,96.344,98.3768,97.6323,98.3768,97.6323,sell,False,0.7209385872144278,97.06493858721444,95.62306141278556,97.42540788082164,95.62306141278556,97.853,False,False
NZD_CHF,2024-07-15 07:00:00+10:00,D,0.54631,0.54718,0.54575,0.54629,0.550092,0.547157,0.550092,0.547157,sell,False,0.0031826803506004,0.5494726803506005,0.5431073196493996,0.5510640205259008,0.5431073196493996,0.548375,False,False
NZD_CAD,2024-07-15 07:00:00+10:00,D,0.83354,0.83403,0.83158,0.83316,0.8355410000000001,0.830789,0.830789,0.8355410000000001,buy,False,0.0044965741040322,0.8376565741040323,0.8286634258959678,0.8264151388439517,0.8376565741040323,0.83342125,False,False
CAD_JPY,2024-07-15 07:00:00+10:00,D,115.892,116.058,115.59,115.638,118.1122,117.1865,118.1122,117.1865,sell,False,0.8634051602253067,116.50140516022532,114.7745948397747,116.93310774033796,114.7745948397747,117.41925,False,False
CAD_CHF,2024-07-15 07:00:00+10:00,D,0.6554,0.65736,0.6554,0.65568,0.660316,0.657061,0.660316,0.657061,sell,False,0.0032857359764893,0.6589657359764893,0.6523942640235108,0.660608603964734,0.6523942640235108,0.65806625,False,False
CHF_JPY,2024-07-15 07:00:00+10:00,D,176.791,176.792,176.286,176.366,179.1837,178.048,179.1837,178.048,sell,False,1.0823785620433977,177.44837856204342,175.2836214379566,177.98956784306512,175.2836214379566,178.435,False,False
EUR_USD,2024-07-15 07:00:00+10:00,D,1.08854,1.08959,1.08834,1.0894,1.08437,1.0802390000000002,1.0802390000000002,1.08437,buy,False,0.0048527248919153,1.0942527248919152,1.084547275108085,1.082120912662127,1.0942527248919152,1.08484125,False,False
USD_JPY,2024-07-15 07:00:00+10:00,D,158.128,158.426,157.832,157.946,161.0852,159.8207,161.0852,159.8207,sell,False,1.1935075573096692,159.13950755730966,156.75249244269034,159.7362613359645,156.75249244269034,160.08337500000002,False,False
GBP_USD,2024-07-15 07:00:00+10:00,D,1.29693,1.2984,1.2962,1.2976,1.284949,1.278533,1.278533,1.284949,buy,False,0.0064277936781866,1.3040277936781868,1.2911722063218134,1.28795830948272,1.3040277936781868,1.2861675,False,False
AUD_USD,2024-07-15 07:00:00+10:00,D,0.6773,0.67796,0.67624,0.67747,0.675224,0.671623,0.671623,0.675224,buy,False,0.0041610535594007,0.6816310535594008,0.6733089464405992,0.6712284196608989,0.6816310535594008,0.67524375,False,False
USD_CAD,2024-07-15 07:00:00+10:00,D,1.3645,1.36588,1.36315,1.36574,1.366239,1.36188,1.36188,1.366239,buy,False,0.0049857005441301,1.37072570054413,1.36075429945587,1.3582614491838048,1.37072570054413,1.363365,False,False
USD_CHF,2024-07-15 07:00:00+10:00,D,0.8945,0.89724,0.8944,0.8955,0.900568,0.896253,0.900568,0.896253,sell,False,0.0045879545998888,0.9000879545998889,0.890912045400111,0.9023819318998332,0.890912045400111,0.89713625,False,False
NZD_USD,2024-07-15 07:00:00+10:00,D,0.61085,0.61127,0.6091,0.61008,0.612757,0.608716,0.608716,0.612757,buy,False,0.0042075981310174,0.6142875981310174,0.6058724018689825,0.6037686028034738,0.6142875981310174,0.61136375,False,False
EUR_GBP,2024-07-15 07:00:00+10:00,D,0.83902,0.83992,0.83869,0.83958,0.8456020000000001,0.8433440000000001,0.8456020000000001,0.8433440000000001,sell,False,0.0025348687774506,0.8421148687774507,0.8370451312225493,0.843382303166176,0.8370451312225493,0.8435100000000001,False,False
EUR_AUD,2024-07-15 07:00:00+10:00,D,1.60724,1.60994,1.60672,1.60807,1.610179,1.604841,1.604841,1.610179,buy,False,0.0069561851443029,1.615026185144303,1.6011138148556971,1.5976357222835458,1.615026185144303,1.6066137500000002,False,False
EUR_NZD,2024-07-15 07:00:00+10:00,D,1.78204,1.78744,1.78146,1.78564,1.776703,1.7682670000000005,1.7682670000000005,1.776703,buy,False,0.0088404725166876,1.7944804725166876,1.7767995274833122,1.7723792912249683,1.7944804725166876,1.77457125,False,False
EUR_JPY,2024-07-15 07:00:00+10:00,D,172.088,172.444,171.966,172.07,174.2755,173.0953,174.2755,173.0953,sell,False,1.2063606263772813,173.27636062637728,170.8636393736227,173.8795409395659,170.8636393736227,173.662125,False,False
EUR_CHF,2024-07-15 07:00:00+10:00,D,0.97406,0.97682,0.97388,0.97558,0.974244,0.9706050000000002,0.9706050000000002,0.974244,buy,False,0.0044344078094916,0.9800144078094916,0.9711455921905084,0.9689283882857626,0.9800144078094916,0.9732725,False,False
EUR_CAD,2024-07-15 07:00:00+10:00,D,1.48528,1.48791,1.48477,1.48778,1.479062,1.473824,1.473824,1.479062,buy,False,0.0057304346399302,1.4935104346399304,1.4820495653600698,1.4791843480401048,1.4935104346399304,1.4790025,False,False
GBP_AUD,2024-07-15 07:00:00+10:00,D,1.91496,1.9169,1.91369,1.91538,1.907157,1.899367,1.899367,1.907157,buy,False,0.0089886184750372,1.9243686184750373,1.906391381524963,1.901897072287444,1.9243686184750373,1.90473375,False,False
GBP_NZD,2024-07-15 07:00:00+10:00,D,2.12332,2.12853,2.1222,2.12684,2.103835,2.093518,2.093518,2.103835,buy,False,0.0101877758725019,2.137027775872502,2.116652224127498,2.111558336191248,2.137027775872502,2.10381125,False,False
GBP_JPY,2024-07-15 07:00:00+10:00,D,205.116,205.417,204.803,204.946,206.4527,204.8684,204.8684,206.4527,buy,False,1.465492833471146,206.4114928334712,203.48050716652884,202.7477607497933,206.4114928334712,205.882,False,False
GBP_CAD,2024-07-15 07:00:00+10:00,D,1.76967,1.77221,1.7689,1.77212,1.752288,1.7446480000000002,1.7446480000000002,1.752288,buy,False,0.0074178078659012,1.7795378078659012,1.7647021921340986,1.760993288201148,1.7795378078659012,1.75346875,False,False
GBP_CHF,2024-07-15 07:00:00+10:00,D,1.16,1.16328,1.16,1.162,1.154388,1.148859,1.148859,1.154388,buy,False,0.0059018572313024,1.1679018572313025,1.1560981427686974,1.153147214153046,1.1679018572313025,1.15389375,False,False
AUD_NZD,2024-07-15 07:00:00+10:00,D,1.10871,1.11176,1.10802,1.11042,1.104526,1.100699,1.100699,1.104526,buy,False,0.0040453073401492,1.1144653073401491,1.1063746926598508,1.104352038989776,1.1144653073401491,1.1045175,False,False
AUD_JPY,2024-07-15 07:00:00+10:00,D,107.112,107.239,106.869,107.001,108.4286,107.69450000000002,108.4286,107.69450000000002,sell,False,0.7723821111735768,107.77338211117358,106.22861788882643,108.15957316676035,106.22861788882643,108.089625,False,False
AUD_CHF,2024-07-15 07:00:00+10:00,D,0.6067,0.60743,0.60574,0.60666,0.606416,0.603641,0.603641,0.606416,buy,False,0.0033332061002154,0.6099932061002155,0.6033267938997845,0.6016601908496768,0.6099932061002155,0.6057825,False,False
AUD_CAD,2024-07-15 07:00:00+10:00,D,0.9242,0.9253,0.92316,0.92521,0.920665,0.916759,0.916759,0.920665,buy,False,0.0042758390546886,0.9294858390546886,0.9209341609453112,0.918796241417967,0.9294858390546886,0.9205775,False,False
NZD_JPY,2024-07-15 07:00:00+10:00,D,96.604,96.673,96.263,96.359,98.3768,97.6323,98.3768,97.6323,sell,False,0.7209385872144278,97.07993858721444,95.63806141278556,97.44040788082164,95.63806141278556,97.854875,False,False
NZD_CHF,2024-07-15 07:00:00+10:00,D,0.54631,0.54718,0.54575,0.54634,0.550092,0.547157,0.550092,0.547157,sell,False,0.0031826803506004,0.5495226803506005,0.5431573196493996,0.5511140205259007,0.5431573196493996,0.5483812499999999,False,False
NZD_CAD,2024-07-15 07:00:00+10:00,D,0.83354,0.83403,0.83158,0.83322,0.8355410000000001,0.830789,0.830789,0.8355410000000001,buy,False,0.0044965741040322,0.8377165741040322,0.8287234258959677,0.8264751388439516,0.8377165741040322,0.8334287499999999,False,False
CAD_JPY,2024-07-15 07:00:00+10:00,D,115.892,116.058,115.59,115.648,118.1122,117.1865,118.1122,117.1865,sell,False,0.8634051602253067,116.51140516022532,114.78459483977468,116.94310774033796,114.78459483977468,117.4205,False,False
CAD_CHF,2024-07-15 07:00:00+10:00,D,0.6554,0.65736,0.6554,0.65572,0.660316,0.657061,0.660316,0.657061,sell,False,0.0032857359764893,0.6590057359764893,0.6524342640235107,0.6606486039647339,0.6524342640235107,0.65807125,False,False
CHF_JPY,2024-07-15 07:00:00+10:00,D,176.791,176.792,176.286,176.37,179.1837,178.048,179.1837,178.048,sell,False,1.0823785620433977,177.4523785620434,175.2876214379566,177.9935678430651,175.2876214379566,178.4355,False,False
EUR_USD,2024-07-15 07:00:00+10:00,D,1.08854,1.08959,1.08834,1.0894,1.08437,1.0802390000000002,1.0802390000000002,1.08437,buy,False,0.0048527248919153,1.0942527248919152,1.084547275108085,1.082120912662127,1.0942527248919152,1.08484125,False,False
USD_JPY,2024-07-15 07:00:00+10:00,D,158.128,158.426,157.832,157.956,161.0852,159.8207,161.0852,159.8207,sell,False,1.1935075573096692,159.14950755730965,156.76249244269033,159.7462613359645,156.76249244269033,160.08462500000002,False,False
GBP_USD,2024-07-15 07:00:00+10:00,D,1.29693,1.2984,1.2962,1.29761,1.284949,1.278533,1.278533,1.284949,buy,False,0.0064277936781866,1.3040377936781866,1.2911822063218132,1.28796830948272,1.3040377936781866,1.28616875,False,False
AUD_USD,2024-07-15 07:00:00+10:00,D,0.6773,0.67796,0.67624,0.67743,0.675224,0.671623,0.671623,0.675224,buy,False,0.0041610535594007,0.6815910535594008,0.6732689464405992,0.6711884196608988,0.6815910535594008,0.6752387500000001,False,False
USD_CAD,2024-07-15 07:00:00+10:00,D,1.3645,1.36588,1.36315,1.36574,1.366239,1.36188,1.36188,1.366239,buy,False,0.0049857005441301,1.37072570054413,1.36075429945587,1.3582614491838048,1.37072570054413,1.363365,False,False
USD_CHF,2024-07-15 07:00:00+10:00,D,0.8945,0.89724,0.8944,0.8955,0.900568,0.896253,0.900568,0.896253,sell,False,0.0045879545998888,0.9000879545998889,0.890912045400111,0.9023819318998332,0.890912045400111,0.89713625,False,False
NZD_USD,2024-07-15 07:00:00+10:00,D,0.61085,0.61127,0.6091,0.61008,0.612757,0.608716,0.608716,0.612757,buy,False,0.0042075981310174,0.6142875981310174,0.6058724018689825,0.6037686028034738,0.6142875981310174,0.61136375,False,False
EUR_GBP,2024-07-15 07:00:00+10:00,D,0.83902,0.83992,0.83869,0.83958,0.8456020000000001,0.8433440000000001,0.8456020000000001,0.8433440000000001,sell,False,0.0025348687774506,0.8421148687774507,0.8370451312225493,0.843382303166176,0.8370451312225493,0.8435100000000001,False,False
EUR_AUD,2024-07-15 07:00:00+10:00,D,1.60724,1.60994,1.60672,1.60816,1.610179,1.604841,1.604841,1.610179,buy,False,0.0069561851443029,1.615116185144303,1.601203814855697,1.5977257222835457,1.615116185144303,1.6066250000000002,False,False
EUR_NZD,2024-07-15 07:00:00+10:00,D,1.78204,1.78744,1.78146,1.78569,1.776703,1.7682670000000005,1.7682670000000005,1.776703,buy,False,0.0088404725166876,1.7945304725166875,1.7768495274833125,1.7724292912249684,1.7945304725166875,1.7745775,False,False
EUR_JPY,2024-07-15 07:00:00+10:00,D,172.088,172.444,171.966,172.079,174.2755,173.0953,174.2755,173.0953,sell,False,1.2063606263772813,173.2853606263773,170.87263937362272,173.88854093956593,170.87263937362272,173.66325,False,False
EUR_CHF,2024-07-15 07:00:00+10:00,D,0.97406,0.97682,0.97388,0.97558,0.974244,0.9706050000000002,0.9706050000000002,0.974244,buy,False,0.0044344078094916,0.9800144078094916,0.9711455921905084,0.9689283882857626,0.9800144078094916,0.9732725,False,False
EUR_CAD,2024-07-15 07:00:00+10:00,D,1.48528,1.48791,1.48477,1.48778,1.479062,1.473824,1.473824,1.479062,buy,False,0.0057304346399302,1.4935104346399304,1.4820495653600698,1.4791843480401048,1.4935104346399304,1.4790025,False,False
GBP_AUD,2024-07-15 07:00:00+10:00,D,1.91496,1.9169,1.91369,1.91547,1.907157,1.899367,1.899367,1.907157,buy,False,0.0089886184750372,1.9244586184750367,1.9064813815249628,1.901987072287444,1.9244586184750367,1.904745,False,False
GBP_NZD,2024-07-15 07:00:00+10:00,D,2.12332,2.12853,2.1222,2.12692,2.103835,2.093518,2.093518,2.103835,buy,False,0.0101877758725019,2.137107775872502,2.116732224127498,2.1116383361912474,2.137107775872502,2.10382125,False,False
GBP_JPY,2024-07-15 07:00:00+10:00,D,205.116,205.417,204.803,204.957,206.4527,204.8684,204.8684,206.4527,buy,False,1.465492833471146,206.42249283347115,203.49150716652883,202.75876074979328,206.42249283347115,205.883375,False,False
GBP_CAD,2024-07-15 07:00:00+10:00,D,1.76967,1.77221,1.7689,1.77213,1.752288,1.7446480000000002,1.7446480000000002,1.752288,buy,False,0.0074178078659012,1.7795478078659013,1.7647121921340987,1.7610032882011482,1.7795478078659013,1.75347,False,False
GBP_CHF,2024-07-15 07:00:00+10:00,D,1.16,1.16328,1.16,1.162,1.154388,1.148859,1.148859,1.154388,buy,False,0.0059018572313024,1.1679018572313025,1.1560981427686974,1.153147214153046,1.1679018572313025,1.15389375,False,False
AUD_NZD,2024-07-15 07:00:00+10:00,D,1.10871,1.11176,1.10802,1.11041,1.104526,1.100699,1.100699,1.104526,buy,False,0.0040453073401492,1.114455307340149,1.1063646926598507,1.104342038989776,1.114455307340149,1.10451625,False,False
AUD_JPY,2024-07-15 07:00:00+10:00,D,107.112,107.239,106.869,107.007,108.4286,107.69450000000002,108.4286,107.69450000000002,sell,False,0.7723821111735768,107.77938211117358,106.23461788882643,108.16557316676035,106.23461788882643,108.090375,False,False
AUD_CHF,2024-07-15 07:00:00+10:00,D,0.6067,0.60743,0.60574,0.60664,0.606416,0.603641,0.603641,0.606416,buy,False,0.0033332061002154,0.6099732061002154,0.6033067938997845,0.6016401908496768,0.6099732061002154,0.60578,False,False
AUD_CAD,2024-07-15 07:00:00+10:00,D,0.9242,0.9253,0.92316,0.92518,0.920665,0.916759,0.916759,0.920665,buy,False,0.0042758390546886,0.9294558390546886,0.9209041609453114,0.918766241417967,0.9294558390546886,0.92057375,False,False
NZD_JPY,2024-07-15 07:00:00+10:00,D,96.604,96.673,96.263,96.366,98.3768,97.6323,98.3768,97.6323,sell,False,0.7209385872144278,97.08693858721443,95.64506141278557,97.44740788082164,95.64506141278557,97.85575,False,False
NZD_CHF,2024-07-15 07:00:00+10:00,D,0.54631,0.54718,0.54575,0.54634,0.550092,0.547157,0.550092,0.547157,sell,False,0.0031826803506004,0.5495226803506005,0.5431573196493996,0.5511140205259007,0.5431573196493996,0.5483812499999999,False,False
NZD_CAD,2024-07-15 07:00:00+10:00,D,0.83354,0.83403,0.83158,0.8332,0.8355410000000001,0.830789,0.830789,0.8355410000000001,buy,False,0.0044965741040322,0.8376965741040323,0.8287034258959678,0.8264551388439517,0.8376965741040323,0.83342625,False,False
CAD_JPY,2024-07-15 07:00:00+10:00,D,115.892,116.058,115.59,115.656,118.1122,117.1865,118.1122,117.1865,sell,False,0.8634051602253067,116.51940516022532,114.7925948397747,116.95110774033796,114.7925948397747,117.4215,False,False
CAD_CHF,2024-07-15 07:00:00+10:00,D,0.6554,0.65736,0.6554,0.6557,0.660316,0.657061,0.660316,0.657061,sell,False,0.0032857359764893,0.6589857359764892,0.6524142640235107,0.6606286039647339,0.6524142640235107,0.65806875,False,False
CHF_JPY,2024-07-15 07:00:00+10:00,D,176.791,176.792,176.286,176.382,179.1837,178.048,179.1837,178.048,sell,False,1.0823785620433977,177.4643785620434,175.2996214379566,178.0055678430651,175.2996214379566,178.43699999999998,False,False
EUR_USD,2024-07-15 07:00:00+10:00,D,1.08854,1.08959,1.08834,1.08943,1.08437,1.0802390000000002,1.0802390000000002,1.08437,buy,False,0.0048527248919153,1.0942827248919151,1.0845772751080849,1.082150912662127,1.0942827248919151,1.084845,False,False
USD_JPY,2024-07-15 07:00:00+10:00,D,158.128,158.426,157.832,157.946,161.0852,159.8207,161.0852,159.8207,sell,False,1.1935075573096692,159.13950755730966,156.75249244269034,159.7362613359645,156.75249244269034,160.08337500000002,False,False
GBP_USD,2024-07-15 07:00:00+10:00,D,1.29693,1.2984,1.2962,1.29744,1.284949,1.278533,1.278533,1.284949,buy,False,0.0064277936781866,1.3038677936781866,1.2910122063218132,1.28779830948272,1.3038677936781866,1.2861475,False,False
AUD_USD,2024-07-15 07:00:00+10:00,D,0.6773,0.67796,0.67624,0.67741,0.675224,0.671623,0.671623,0.675224,buy,False,0.0041610535594007,0.6815710535594007,0.6732489464405992,0.6711684196608988,0.6815710535594007,0.6752362500000001,False,False
USD_CAD,2024-07-15 07:00:00+10:00,D,1.3645,1.36588,1.36315,1.36576,1.366239,1.36188,1.36188,1.366239,buy,False,0.0049857005441301,1.37074570054413,1.36077429945587,1.358281449183805,1.37074570054413,1.3633675,False,False
USD_CHF,2024-07-15 07:00:00+10:00,D,0.8945,0.89724,0.8944,0.89552,0.900568,0.896253,0.900568,0.896253,sell,False,0.0045879545998888,0.9001079545998889,0.8909320454001111,0.9024019318998332,0.8909320454001111,0.89713875,False,False
NZD_USD,2024-07-15 07:00:00+10:00,D,0.61085,0.61127,0.6091,0.61006,0.612757,0.608716,0.608716,0.612757,buy,False,0.0042075981310174,0.6142675981310175,0.6058524018689826,0.6037486028034739,0.6142675981310175,0.61136125,False,False
EUR_GBP,2024-07-15 07:00:00+10:00,D,0.83902,0.83992,0.83869,0.8397,0.8456020000000001,0.8433440000000001,0.8456020000000001,0.8433440000000001,sell,False,0.0025348687774506,0.8422348687774507,0.8371651312225493,0.843502303166176,0.8371651312225493,0.8435250000000001,False,False
EUR_AUD,2024-07-15 07:00:00+10:00,D,1.60724,1.60994,1.60672,1.60824,1.610179,1.604841,1.604841,1.610179,buy,False,0.0069561851443029,1.6151961851443029,1.601283814855697,1.5978057222835456,1.6151961851443029,1.606635,False,False
EUR_NZD,2024-07-15 07:00:00+10:00,D,1.78204,1.78744,1.78146,1.7858,1.776703,1.7682670000000005,1.7682670000000005,1.776703,buy,False,0.0088404725166876,1.7946404725166878,1.7769595274833123,1.7725392912249684,1.7946404725166878,1.7745912499999998,False,False
EUR_JPY,2024-07-15 07:00:00+10:00,D,172.088,172.444,171.966,172.072,174.2755,173.0953,174.2755,173.0953,sell,False,1.2063606263772813,173.2783606263773,170.8656393736227,173.88154093956592,170.8656393736227,173.662375,False,False
EUR_CHF,2024-07-15 07:00:00+10:00,D,0.97406,0.97682,0.97388,0.97562,0.974244,0.9706050000000002,0.9706050000000002,0.974244,buy,False,0.0044344078094916,0.9800544078094916,0.9711855921905084,0.9689683882857626,0.9800544078094916,0.9732775,False,False
EUR_CAD,2024-07-15 07:00:00+10:00,D,1.48528,1.48791,1.48477,1.48785,1.479062,1.473824,1.473824,1.479062,buy,False,0.0057304346399302,1.4935804346399302,1.4821195653600696,1.4792543480401046,1.4935804346399302,1.47901125,False,False
GBP_AUD,2024-07-15 07:00:00+10:00,D,1.91496,1.9169,1.91369,1.91528,1.907157,1.899367,1.899367,1.907157,buy,False,0.0089886184750372,1.9242686184750373,1.906291381524963,1.901797072287444,1.9242686184750373,1.90472125,False,False
GBP_NZD,2024-07-15 07:00:00+10:00,D,2.12332,2.12853,2.1222,2.12678,2.103835,2.093518,2.093518,2.103835,buy,False,0.0101877758725019,2.136967775872502,2.116592224127498,2.1114983361912474,2.136967775872502,2.10380375,False,False
GBP_JPY,2024-07-15 07:00:00+10:00,D,205.116,205.417,204.803,204.925,206.4527,204.8684,204.8684,206.4527,buy,False,1.465492833471146,206.3904928334712,203.45950716652885,202.7267607497933,206.3904928334712,205.879375,False,False
GBP_CAD,2024-07-15 07:00:00+10:00,D,1.76967,1.77221,1.7689,1.77194,1.752288,1.7446480000000002,1.7446480000000002,1.752288,buy,False,0.0074178078659012,1.7793578078659014,1.7645221921340988,1.7608132882011482,1.7793578078659014,1.75344625,False,False
GBP_CHF,2024-07-15 07:00:00+10:00,D,1.16,1.16328,1.16,1.16187,1.154388,1.148859,1.148859,1.154388,buy,False,0.0059018572313024,1.1677718572313025,1.1559681427686974,1.153017214153046,1.1677718572313025,1.1538775,False,False
AUD_NZD,2024-07-15 07:00:00+10:00,D,1.10871,1.11176,1.10802,1.11046,1.104526,1.100699,1.100699,1.104526,buy,False,0.0040453073401492,1.1145053073401492,1.1064146926598508,1.104392038989776,1.1145053073401492,1.1045225,False,False
EUR_USD,2024-07-15 07:00:00+10:00,D,1.08854,1.08959,1.08834,1.08944,1.08437,1.0802390000000002,1.0802390000000002,1.08437,buy,False,0.0048527248919153,1.0942927248919152,1.0845872751080847,1.082160912662127,1.0942927248919152,1.08484625,False,False
USD_JPY,2024-07-15 07:00:00+10:00,D,158.128,158.426,157.832,157.943,161.0852,159.8207,161.0852,159.8207,sell,False,1.1935075573096692,159.13650755730967,156.74949244269035,159.73326133596453,156.74949244269035,160.08300000000003,False,False
GBP_USD,2024-07-15 07:00:00+10:00,D,1.29693,1.2984,1.2962,1.2975,1.284949,1.278533,1.278533,1.284949,buy,False,0.0064277936781866,1.3039277936781868,1.2910722063218134,1.28785830948272,1.3039277936781868,1.2861550000000002,False,False
AUD_USD,2024-07-15 07:00:00+10:00,D,0.6773,0.67796,0.67624,0.67741,0.675224,0.671623,0.671623,0.675224,buy,False,0.0041610535594007,0.6815710535594007,0.6732489464405992,0.6711684196608988,0.6815710535594007,0.6752362500000001,False,False
USD_CAD,2024-07-15 07:00:00+10:00,D,1.3645,1.36588,1.36315,1.36575,1.366239,1.36188,1.36188,1.366239,buy,False,0.0049857005441301,1.37073570054413,1.36076429945587,1.3582714491838048,1.37073570054413,1.36336625,False,False
USD_CHF,2024-07-15 07:00:00+10:00,D,0.8945,0.89724,0.8944,0.8955,0.900568,0.896253,0.900568,0.896253,sell,False,0.0045879545998888,0.9000879545998889,0.890912045400111,0.9023819318998332,0.890912045400111,0.89713625,False,False
NZD_USD,2024-07-15 07:00:00+10:00,D,0.61085,0.61127,0.6091,0.61,0.612757,0.608716,0.608716,0.612757,buy,False,0.0042075981310174,0.6142075981310174,0.6057924018689825,0.6036886028034738,0.6142075981310174,0.6113537499999999,False,False
EUR_GBP,2024-07-15 07:00:00+10:00,D,0.83902,0.83992,0.83869,0.83968,0.8456020000000001,0.8433440000000001,0.8456020000000001,0.8433440000000001,sell,False,0.0025348687774506,0.8422148687774507,0.8371451312225493,0.843482303166176,0.8371451312225493,0.8435225000000001,False,False
EUR_AUD,2024-07-15 07:00:00+10:00,D,1.60724,1.60994,1.60672,1.60828,1.610179,1.604841,1.604841,1.610179,buy,False,0.0069561851443029,1.615236185144303,1.601323814855697,1.5978457222835456,1.615236185144303,1.60664,False,False
EUR_NZD,2024-07-15 07:00:00+10:00,D,1.78204,1.78744,1.78146,1.78602,1.776703,1.7682670000000005,1.7682670000000005,1.776703,buy,False,0.0088404725166876,1.7948604725166877,1.7771795274833122,1.7727592912249683,1.7948604725166877,1.77461875,False,False
EUR_JPY,2024-07-15 07:00:00+10:00,D,172.088,172.444,171.966,172.086,174.2755,173.0953,174.2755,173.0953,sell,False,1.2063606263772813,173.2923606263773,170.87963937362272,173.89554093956593,170.87963937362272,173.664125,False,False
EUR_CHF,2024-07-15 07:00:00+10:00,D,0.97406,0.97682,0.97388,0.97568,0.974244,0.9706050000000002,0.9706050000000002,0.974244,buy,False,0.0044344078094916,0.9801144078094916,0.9712455921905084,0.9690283882857624,0.9801144078094916,0.973285,False,False
EUR_CAD,2024-07-15 07:00:00+10:00,D,1.48528,1.48791,1.48477,1.4879,1.479062,1.473824,1.473824,1.479062,buy,False,0.0057304346399302,1.4936304346399305,1.4821695653600695,1.479304348040105,1.4936304346399305,1.4790175,False,False
GBP_AUD,2024-07-15 07:00:00+10:00,D,1.91496,1.9169,1.91369,1.91543,1.907157,1.899367,1.899367,1.907157,buy,False,0.0089886184750372,1.9244186184750367,1.9064413815249628,1.901947072287444,1.9244186184750367,1.90474,False,False
GBP_NZD,2024-07-15 07:00:00+10:00,D,2.12332,2.12853,2.1222,2.12699,2.103835,2.093518,2.093518,2.103835,buy,False,0.0101877758725019,2.137177775872502,2.116802224127498,2.1117083361912474,2.137177775872502,2.10383,False,False
GBP_JPY,2024-07-15 07:00:00+10:00,D,205.116,205.417,204.803,204.942,206.4527,204.8684,204.8684,206.4527,buy,False,1.465492833471146,206.4074928334712,203.47650716652885,202.7437607497933,206.4074928334712,205.8815,False,False
GBP_CAD,2024-07-15 07:00:00+10:00,D,1.76967,1.77221,1.7689,1.77194,1.752288,1.7446480000000002,1.7446480000000002,1.752288,buy,False,0.0074178078659012,1.7793578078659014,1.7645221921340988,1.7608132882011482,1.7793578078659014,1.75344625,False,False
GBP_CHF,2024-07-15 07:00:00+10:00,D,1.16,1.16328,1.16,1.16198,1.154388,1.148859,1.148859,1.154388,buy,False,0.0059018572313024,1.1678818572313026,1.1560781427686977,1.1531272141530462,1.1678818572313026,1.15389125,False,False
EUR_USD,2024-07-15 07:00:00+10:00,D,1.08854,1.08959,1.08834,1.08944,1.08437,1.0802390000000002,1.0802390000000002,1.08437,buy,False,0.0048527248919153,1.0942927248919152,1.0845872751080847,1.082160912662127,1.0942927248919152,1.08484625,False,False
USD_JPY,2024-07-15 07:00:00+10:00,D,158.128,158.426,157.832,157.957,161.0852,159.8207,161.0852,159.8207,sell,False,1.1935075573096692,159.15050755730965,156.76349244269034,159.7472613359645,156.76349244269034,160.08475,False,False
GBP_USD,2024-07-15 07:00:00+10:00,D,1.29693,1.2984,1.2962,1.29744,1.284949,1.278533,1.278533,1.284949,buy,False,0.0064277936781866,1.3038677936781866,1.2910122063218132,1.28779830948272,1.3038677936781866,1.2861475,False,False
AUD_USD,2024-07-15 07:00:00+10:00,D,0.6773,0.67796,0.67624,0.67736,0.675224,0.671623,0.671623,0.675224,buy,False,0.0041610535594007,0.6815210535594007,0.6731989464405992,0.6711184196608988,0.6815210535594007,0.67523,False,False
USD_CAD,2024-07-15 07:00:00+10:00,D,1.3645,1.36588,1.36315,1.36576,1.366239,1.36188,1.36188,1.366239,buy,False,0.0049857005441301,1.37074570054413,1.36077429945587,1.358281449183805,1.37074570054413,1.3633675,False,False
USD_CHF,2024-07-15 07:00:00+10:00,D,0.8945,0.89724,0.8944,0.89558,0.900568,0.896253,0.900568,0.896253,sell,False,0.0045879545998888,0.900167954599889,0.8909920454001111,0.9024619318998334,0.8909920454001111,0.89714625,False,False
NZD_USD,2024-07-15 07:00:00+10:00,D,0.61085,0.61127,0.6091,0.60998,0.612757,0.608716,0.608716,0.612757,buy,False,0.0042075981310174,0.6141875981310174,0.6057724018689825,0.6036686028034738,0.6141875981310174,0.61135125,False,False
EUR_GBP,2024-07-15 07:00:00+10:00,D,0.83902,0.83992,0.83869,0.8397,0.8456020000000001,0.8433440000000001,0.8456020000000001,0.8433440000000001,sell,False,0.0025348687774506,0.8422348687774507,0.8371651312225493,0.843502303166176,0.8371651312225493,0.8435250000000001,False,False
